% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, further/more values", seed=1064343, Wed Oct  8 16:56:08 2025, <python>{}</python>
35 245 78.32332012611764 14.596665413954772 6.125988765843794 1.3399993977247396e+09 1339999457.420722 2009999415.692494 669999956.5224798 1339999446.3249176 nan   
36 252 65.63480403838678 13.47123277535267 6.125988765843794 1.3399994102541318e+09 1339999448.3038085 2009999426.0805974 669999937.2034769 1339999430.300461 nan   
37 259 81.90320641967158 13.197683241152683 6.125988765843794 1.3399994015850048e+09 1339999411.0827637 1339999448.6079 35.00097322463989 1339999404.6412177 nan   
38 266 112.8869495422904 10.489788110228153 6.125988765843794 1.3399993636785450e+09 1339999410.8560023 2009999438.1731455 502500023.02542925 1339999389.8350203 nan   
39 273 140.2427753790044 11.547307826924168 6.125988765843794 1.3399993377840929e+09 1339999353.956687 1339999374.4882674 21.860328912734985 1339999346.1127899 nan   
40 280 179.8764943120974 15.76594494714439 6.125988765843794 1.3399992841080706e+09 1339999329.8704734 1339999370.381226 52.23554992675781 1339999294.9119792 nan   
41 287 208.45163467228528 20.303864105811027 6.125988765843794 1.3399992678703113e+09 1339999277.8070698 2009999113.6123123 70.37452745437622 1339999272.335166 nan   
42 294 213.6946591536736 18.30794690339343 6.125988765843794 1.3399992574011278e+09 1339999338.0156283 2009999279.322849 502499948.9316602 1339999300.5681586 nan   
43 301 196.9915354734469 19.79457553295684 6.125988765843794 1.3399992195340681e+09 1339999297.309986 1339999359.925624 39.38427114486694 1339999290.7799563 nan   
44 308 208.7741869200806 18.65654414153254 6.125988765843794 1.3399991401605086e+09 1339999245.9257402 1339999275.1015868 25.241455554962158 1339999236.0005894 nan   
45 315 270.0022224882409 23.63205911759008 6.125988765843794 1.3399990920233023e+09 1339999134.1983886 1339999335.4948435 66.9448835849762 1339999103.286156 nan   
46 322 308.1530817122017 24.941612206109053 6.125988765843794 1.3399989667072716e+09 1339999098.6722746 2009999126.5758986 502499944.6711526 1339999055.2535963 nan   
47 329 326.48546273109963 31.93186291775877 6.125988765843794 1.3399988325264106e+09 1339999040.3970716 2009998865.9517508 166.10985589027405 1339999011.2424593 nan   
48 336 416.73344863862036 36.45794066003258 6.125988765843794 1.3399986556778455e+09 1339998809.30551 1339999477.218437 560.4319224357605 1339998740.1964617 nan   
49 343 539.2757097353079 40.507505836985054 6.125988765843794 1.3399984260463219e+09 1339998724.3753064 2009998298.3331866 471.3015251159668 1339998567.3978953 nan   
50 350 559.0631684355885 48.84188932220613 6.125988765843794 1.3399983193594232e+09 1339999180.3424969 2009998749.9979649 669999956.2067971 1339998443.417941 nan   
51 357 872.5470714955466 61.344236758991684 6.125988765843794 1.3399980542379127e+09 1339998435.721415 2009998525.2092252 502500143.1009197 1339998136.4295435 nan   
52 364 980.9830501299272 67.67806146846756 6.125988765843794 1.3399984906575930e+09 2009997027.779833 2009999139.79203 502500093.2802818 1507498466.4638247 nan   
53 371 1038.0727754232753 74.63861473733112 6.125988765843794 1.3399976246948130e+09 1339998021.43199 2009998975.540893 502501189.7327273 1339997744.768467 nan   
54 378 1147.872860149331 97.1153768523212 6.125988765843794 1.3399969475759897e+09 1339997830.3747149 2009998345.6010106 436.8480951786041 1339997622.338499 nan   
55 385 1337.8635538069902 123.74986924029905 6.125988765843794 1.3399963258599892e+09 1339997736.677771 2009997598.293724 502500226.9462335 1339996970.980166 nan   
56 392 1470.2649427407894 131.12622003419807 6.125988765843794 1.3399962802301595e+09 1339997026.1570017 2009997036.8036313 502498817.1976757 1339996606.6362505 nan   
57 399 1735.650364714114 136.76620440550013 6.125988765843794 1.3399973149016199e+09 2009997257.9702468 2009997887.7122402 502500879.0550158 1507496767.4571576 nan   
58 406 2005.687601354648 143.88207124922678 6.125988765843794 1.3399967341648068e+09 2009994222.5931706 2009997988.7636557 669999193.0539498 1339997323.3102746 nan   
59 413 2429.0303923799975 158.09652202123112 6.125988765843794 1.3399955821980748e+09 2009993283.778986 2009998323.3238904 669997342.6239645 1339998544.5274184 nan   
60 420 2310.7788442966767 159.93064308970065 6.125988765843794 1.3399955580357885e+09 1339997918.7668567 2009999777.272503 502501298.44234276 1339996094.591302 nan   
61 427 2580.5911041460736 173.1366141523665 6.125988765843794 1.3399950313347855e+09 1339996388.3388076 2009997777.3232079 502500776.42624736 1339995428.8844552 nan   
62 434 2597.332504012795 190.52783095648587 6.125988765843794 1.3399938226407783e+09 2009992139.7122808 2009994568.5641463 669996470.8260226 1339997181.7661934 nan   
63 441 2834.9545461702783 208.31129345272845 6.125988765843794 1.3399923049123828e+09 1339995094.3140244 2009996638.2959561 3303.2695405483246 1339993317.942055 nan   
64 448 2817.3304791474297 270.25292881198914 6.125988765843794 1.3399921549975328e+09 1339996883.880015 2009995612.9702673 670000330.6373959 1339993700.100624 nan   
65 455 3559.5614394990894 307.1204421603618 6.125988765843794 1.3399890700498314e+09 1339992870.2446117 2009993057.4241347 502500765.22242594 1339990447.6202955 nan   
66 462 3549.57388208107 413.9517332999778 6.125988765843794 1.3399874121442256e+09 1339991041.114716 2009992286.2181635 669999363.3145399 1339989841.6052542 nan   
67 469 4101.8168506253905 505.42269481228305 6.125988765843794 1.3399822005391374e+09 1339988898.8186522 1339991414.6506667 3097.508220911026 1339987709.2997432 nan   
